Geo_FIPS,Geo_QNAME,Geo_NAME,CENSUS_NUM,CITY_NAME ,TOTAL POP_DEMOGRAPHICS,PROP_POP WHITE,PROP_POP BLACK,PROP_POP ASIAN,PROP_POP AMERICAN INDIAN,PROP_POP NATIVE HAWAIIAN,WHITE_POP,BLACK_POP,AMERICAN INDIAN_POP,ASIAN_POP,NATIVE HAWAIIAN-POP,OTHER_POP,TWO RACES _POP,TOTAL NUMBER HOUSEHOLD_INCOME,PROP_<100K,PROP_>100K,<10K,10-15K,15-20K,20-25K,25-30K,30-35K,35-40K,40-45K,45-50K,50-60K,60-75K,75-99K,100-125K,125-150K,150-200K,>200K,MEDIAN HOUSEHOLD_INCOME,OWNER HOUSEHOLD_MEDIAN INCOME,RENTER HOUSEHOLD_MEDIAN INCOME,TOTAL HOUSING UNITS ,OWNER HOUSING UNITS,RENTER HOUSING UNITS,OWNER_RATE,RENTER_RATE,WHITE OWNER_RATE,NON_WHITE OWNER RATE,WHITE OWNER HOUSING UNITS,NON WHITE OWNER HOUSING UNITS,MEDIAN HOUSE VALUE (OWNER),,OTHER ,"Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Second Mortgage Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Home Equity Loan Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Both Second Mortgage and Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: No Second Mortgage and No Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Home Equity Loan Without A Primary Mortgage",Owner-Occupied Housing Units: Housing Units Without a Mortgage,1 PERSON HOUSEHOLD,2 PERSON HOUSEHOLD,3 PERSON HOUSEHOLD,4 PERSON HOUSEHOLD,5 PERSON HOUSEHOLD,6 PERSON HOUSEHOLD,7 OR MORE PERSON HOUSEHOLD
25017354901,"Census Tract 3549.01, Middlesex County, Massachusetts",Census Tract 3549.01,3549.01,CAMBRIDGE,3112,0.377892031,0.167737789,0.395565553,0.007712082,0,1176,522,24,1231,0,37,122,1686,0.210557533,0.789442467,11,11,49,0,0,20,23,31,0,52,58,100,163,259,410,499,156964,,156964,2010,0,2010,0,1,#DIV/0!,#DIV/0!,0,0,,,,0,0,0,0,0,0,0,0,743,679,200,43,21,0,0
25017354902,"Census Tract 3549.02, Middlesex County, Massachusetts",Census Tract 3549.02,3549.02,CAMBRIDGE,5482,0.40167822,0.225100328,0.267055819,0,0,2202,1234,0,1464,0,99,483,2360,0.527966102,0.472033898,111,96,128,42,35,30,81,124,133,94,242,130,218,102,159,635,90046,167065,57955,2526,1002,1524,0.396674584,0.603325416,0.614770459,0.385229541,616,386,1049600,,,568,72,0,72,0,496,0,434,723,877,331,214,212,0,3
25017355000,"Census Tract 3550, Middlesex County, Massachusetts",Census Tract 3550,3550,CAMBRIDGE,3299,0.659593816,0.198848136,0.062746287,0,0,2176,656,0,207,0,51,209,1446,0.311894882,0.688105118,53,32,23,22,9,31,20,4,39,35,36,147,186,73,177,559,153889,210228,113523,1629,641,988,0.39349294,0.60650706,0.764430577,0.235569423,490,151,1018800,,,450,160,12,148,0,290,0,191,502,464,291,115,38,0,36
25017356100,"Census Tract 3561, Middlesex County, Massachusetts",Census Tract 3561,3561,ARLINGTON,3646,0.745748766,0.010696654,0.117114646,0.007131103,0,2719,39,26,427,0,35,400,1421,0.294159043,0.705840957,17,19,21,0,20,54,9,46,40,28,36,128,109,120,253,521,155082,203056,141250,1462,754,708,0.515731874,0.484268126,0.828912467,0.171087533,625,129,832400,,,367,10,0,10,0,351,6,387,301,516,266,205,103,11,19
25017356300,"Census Tract 3563, Middlesex County, Massachusetts",Census Tract 3563,3563,ARLINGTON,5546,0.718896502,0.043635052,0.127839885,0,0,3987,242,0,709,0,260,348,2572,0.388024883,0.611975117,48,21,24,53,96,99,29,98,0,37,68,425,434,348,184,608,115427,160938,101650,2572,1149,1423,0.446734059,0.553265941,0.773716275,0.226283725,889,260,844200,,,905,163,23,140,0,710,32,244,696,1231,365,177,84,19,0
25017356400,"Census Tract 3564, Middlesex County, Massachusetts",Census Tract 3564,3564,ARLINGTON,7507,0.803383509,0.021180232,0.106300786,0,0,6031,159,0,798,0,148,371,2845,0.265377856,0.734622144,197,62,129,16,58,0,18,0,0,49,102,124,295,170,345,1280,183470,191500,119514,2972,2192,780,0.737550471,0.262449529,0.912408759,0.087591241,2000,192,964200,,,1519,209,0,209,32,1255,23,673,676,837,649,464,205,8,6
25017356500,"Census Tract 3565, Middlesex County, Massachusetts",Census Tract 3565,3565,ARLINGTON,7276,0.763606377,0.029549203,0.146096756,0,0,5556,215,0,1063,0,36,406,2986,0.34561286,0.65438714,131,94,17,27,13,30,104,92,27,115,112,270,254,271,437,992,134943,192963,68889,3145,2154,991,0.684896661,0.315103339,0.770659239,0.229340761,1660,494,831100,,,1382,158,19,139,16,1194,14,772,835,953,468,608,78,31,13
25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",Census Tract 3566.01,3566.01,ARLINGTON,4198,0.782277275,0.012386851,0.108861363,0,0,3284,52,0,457,0,113,292,2040,0.401470588,0.598529412,103,0,65,60,84,33,9,0,10,40,160,255,125,225,321,550,140694,166783,80430,2139,1253,886,0.585787751,0.414212249,0.814046289,0.185953711,1020,233,826800,,,800,220,61,159,0,558,22,453,843,568,307,283,39,0,0
25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",Census Tract 3566.02,3566.02,ARLINGTON,4414,0.838468509,0.009288627,0.090620752,0.003171726,0.001359311,3701,41,14,400,6,49,203,1873,0.340630005,0.659369995,70,6,15,43,0,25,38,58,0,91,142,150,127,146,253,709,155265,185500,92880,1894,1448,446,0.764519535,0.235480465,0.841160221,0.158839779,1218,230,845700,,,782,120,0,120,0,644,18,666,666,539,249,352,40,27,0
25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",Census Tract 3567.01,3567.01,ARLINGTON,6285,0.711058075,0.03150358,0.16213206,0.002863962,0.001272872,4469,198,18,1019,8,80,493,3005,0.365723794,0.634276206,114,29,34,89,39,93,36,48,47,71,235,264,235,291,440,940,139229,185446,130156,3192,1355,1837,0.424498747,0.575501253,0.835424354,0.164575646,1132,223,840400,,,867,168,0,168,0,699,0,488,1365,765,361,388,116,10,0
25017356703,"Census Tract 3567.03, Middlesex County, Massachusetts",Census Tract 3567.03,3567.03,ARLINGTON,3154,0.805009512,0.036461636,0.086873811,0,0,2539,115,0,274,0,53,173,1475,0.429830508,0.570169492,91,152,17,0,11,59,42,42,32,38,63,87,80,96,115,550,135240,232500,34216,1548,876,672,0.565891473,0.434108527,0.892694064,0.107305936,782,94,1149600,,,500,52,10,42,0,377,71,376,602,480,160,148,52,26,7
25017356704,"Census Tract 3567.04, Middlesex County, Massachusetts",Census Tract 3567.04,3567.04,ARLINGTON,3989,0.726999248,0.025570318,0.106041614,0,0,2900,102,0,423,0,0,564,1636,0.313569682,0.686430318,8,0,37,48,0,0,12,0,90,17,107,194,137,158,231,597,156316,215188,114929,1675,853,822,0.509253731,0.490746269,0.80890973,0.19109027,690,163,1014300,,,577,139,63,76,0,430,8,276,554,494,192,271,72,22,31
25017357100,"Census Tract 3571, Middlesex County, Massachusetts",Census Tract 3571,3571,BELMONT,5103,0.65569273,0.027238879,0.257103665,0.000587889,0,3346,139,3,1312,0,0,303,2033,0.288243974,0.711756026,46,6,0,48,0,13,15,72,16,24,123,223,223,169,195,860,163466,233942,98182,2053,1309,744,0.637603507,0.362396493,0.834224599,0.165775401,1092,217,1140100,,,892,110,18,92,13,713,56,417,494,612,484,363,77,3,0
25017357200,"Census Tract 3572, Middlesex County, Massachusetts",Census Tract 3572,3572,BELMONT,3154,0.684210526,0,0.201965758,0,0,2158,0,0,637,0,12,347,1153,0.127493495,0.872506505,37,0,21,0,5,0,0,11,0,23,16,34,146,48,170,642,228281,250001,165250,1253,943,310,0.752593775,0.247406225,0.772004242,0.227995758,728,215,1253400,,,542,162,33,129,7,332,41,401,152,364,328,260,49,0,0
25017357300,"Census Tract 3573, Middlesex County, Massachusetts",Census Tract 3573,3573,BELMONT,3295,0.691350531,0.013050076,0.183308042,0.001820941,0,2278,43,6,604,0,141,223,1305,0.235249042,0.764750958,47,11,0,17,0,0,0,18,0,56,29,129,174,86,204,534,163393,204853,120729,1376,682,694,0.495639535,0.504360465,0.708211144,0.291788856,483,199,880600,,,475,82,13,69,0,330,63,207,300,384,338,199,53,31,0
25017357400,"Census Tract 3574, Middlesex County, Massachusetts",Census Tract 3574,3574,BELMONT,2421,0.698058653,0.000413052,0.207765386,0,0,1690,1,0,503,0,43,184,894,0.197986577,0.802013423,11,0,14,5,36,0,5,0,20,6,17,63,55,52,119,491,212130,250001,162969,909,575,334,0.632563256,0.367436744,0.75826087,0.24173913,436,139,1259300,,,388,70,0,70,0,307,11,187,208,246,160,217,43,20,0
25017357500,"Census Tract 3575, Middlesex County, Massachusetts",Census Tract 3575,3575,BELMONT,2369,0.761924863,0.002532714,0.176445758,0,0,1805,6,0,418,0,40,100,925,0.283243243,0.716756757,63,11,17,8,12,5,41,15,10,23,22,35,87,79,111,386,166563,240030,120547,981,523,458,0.53312946,0.46687054,0.787762906,0.212237094,412,111,1034000,,,317,48,0,48,0,269,0,206,209,283,226,153,24,30,0
25017357600,"Census Tract 3576, Middlesex County, Massachusetts",Census Tract 3576,3576,BELMONT,2729,0.6504214,0.016855991,0.232319531,0,0,1775,46,0,634,0,18,256,1074,0.240223464,0.759776536,10,33,27,8,6,0,9,0,44,19,59,43,65,62,234,455,183214,199821,167525,1118,657,461,0.58765653,0.41234347,0.619482496,0.380517504,407,250,778200,,,408,60,24,36,14,326,8,249,240,297,274,235,18,0,10
25017357700,"Census Tract 3577, Middlesex County, Massachusetts",Census Tract 3577,3577,BELMONT,4040,0.71509901,0.038613861,0.167821782,0,0,2889,156,0,678,0,134,183,1676,0.418257757,0.581742243,96,29,27,72,13,67,0,0,91,106,115,85,143,51,246,535,124516,159423,96875,1781,928,853,0.521055587,0.478944413,0.793103448,0.206896552,736,192,905400,,,669,112,26,86,0,510,47,259,446,633,332,183,82,0,0
25017357800,"Census Tract 3578, Middlesex County, Massachusetts",Census Tract 3578,3578,BELMONT,3898,0.73447922,0.0141098,0.184197024,0,0,2863,55,0,718,0,66,196,1298,0.279661017,0.720338983,0,24,29,0,41,8,0,17,39,21,100,84,67,58,97,713,227100,246910,71789,1362,1037,325,0.761380323,0.238619677,0.75216972,0.24783028,780,257,1613700,,,700,202,5,197,7,491,0,337,163,413,239,272,187,12,12
25017358100,"Census Tract 3581, Middlesex County, Massachusetts",Census Tract 3581,3581,LEXINGTON,5145,0.551797862,0.006608358,0.329251701,0,0,2839,34,0,1694,0,75,503,1833,0.158210584,0.841789416,25,9,22,17,11,15,0,8,17,23,68,75,54,118,347,1024,234519,248125,137212,1967,1626,341,0.826639553,0.173360447,0.616236162,0.383763838,1002,624,1037400,,,987,238,0,238,10,739,0,639,243,557,457,485,75,16,0
25017358300,"Census Tract 3583, Middlesex County, Massachusetts",Census Tract 3583,3583,LEXINGTON,6061,0.574162679,0.022438541,0.364626299,0,0,3480,136,0,2210,0,131,104,2286,0.268591426,0.731408574,106,30,18,55,15,0,0,37,34,88,68,163,194,81,230,1167,213333,250001,86976,2344,1563,781,0.666808874,0.333191126,0.67434421,0.32565579,1054,509,1129400,,,977,202,24,178,0,775,0,586,550,602,523,441,119,51,0
25017358400,"Census Tract 3584, Middlesex County, Massachusetts",Census Tract 3584,3584,LEXINGTON,4921,0.629140419,0.007518797,0.282462914,0,0,3096,37,0,1390,0,26,372,1982,0.291120081,0.708879919,155,52,51,10,41,75,0,9,26,56,70,32,161,99,251,894,179753,224917,,1992,1511,481,0.758534137,0.241465863,0.686300463,0.313699537,1037,474,1197400,,,822,106,0,106,0,645,71,689,499,809,270,237,135,32,0
25017358500,"Census Tract 3585, Middlesex County, Massachusetts",Census Tract 3585,3585,LEXINGTON,5785,0.553673293,0.025237684,0.356957649,0,0,3203,146,0,2065,0,49,322,1953,0.209421403,0.790578597,22,10,19,56,6,23,20,32,37,10,85,89,52,106,168,1218,239375,250001,125139,1979,1663,316,0.840323396,0.159676604,0.591701744,0.408298256,984,679,1213500,,,1134,176,16,160,17,918,23,529,206,608,439,520,144,27,9
25017358600,"Census Tract 3586, Middlesex County, Massachusetts",Census Tract 3586,3586,LEXINGTON,6245,0.555004003,0.01601281,0.337389912,0,0,3466,100,0,2107,0,102,470,2317,0.211480363,0.788519637,66,29,0,25,74,15,13,40,39,0,55,134,94,137,412,1184,207125,231918,101587,2326,1881,445,0.808684437,0.191315563,0.693248272,0.306751728,1304,577,1113600,,,1145,309,0,309,0,805,31,736,503,737,444,247,293,79,14
25017358700,"Census Tract 3587, Middlesex County, Massachusetts",Census Tract 3587,3587,LEXINGTON,5928,0.554149798,0.043690958,0.296727395,0,0,3285,259,0,1759,0,274,351,1966,0.111393693,0.888606307,12,15,15,8,8,8,7,6,0,8,50,82,159,150,267,1171,250001,250001,168190,2064,1754,310,0.849806202,0.150193798,0.637400228,0.362599772,1118,636,1167000,,,1077,175,36,139,0,871,31,677,273,531,350,500,224,45,43
25017359100,"Census Tract 3591, Middlesex County, Massachusetts",Census Tract 3591,3591,BEDFORD,6782,0.7542023,0.018283692,0.140224123,0.000884695,0,5115,124,6,951,0,80,506,2820,0.320212766,0.679787234,32,88,0,17,70,19,29,81,64,34,224,245,259,216,292,1150,158947,204107,91134,2835,1723,1112,0.607760141,0.392239859,0.745792223,0.254207777,1285,438,920300,,,1063,291,21,270,0,683,89,660,880,828,528,490,65,29,0
25017359301,"Census Tract 3593.01, Middlesex County, Massachusetts",Census Tract 3593.01,3593.01,CONCORD,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25017359302,"Census Tract 3593.02, Middlesex County, Massachusetts",Census Tract 3593.02,3593.02,LINCOLN,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25017359303,"Census Tract 3593.03, Middlesex County, Massachusetts",Census Tract 3593.03,3593.03,BEDFORD,7561,0.737600846,0.023277344,0.185028435,0,0,5577,176,0,1399,0,93,316,2977,0.299966409,0.700033591,108,0,16,35,105,32,28,61,28,73,170,237,351,157,276,1300,158984,201270,115264,3070,2425,645,0.78990228,0.21009772,0.804123711,0.195876289,1950,475,845900,,,1427,260,70,190,0,1139,28,998,668,1008,580,528,166,27,0
25017359400,"Census Tract 3594, Middlesex County, Massachusetts",Census Tract 3594,3594,CAMBRIDGE,7073,0.488901456,0.190442528,0.189170083,0,0,3458,1347,0,1338,0,327,603,3306,0.451603146,0.548396854,178,176,91,10,77,61,30,35,87,28,221,499,384,246,308,875,115259,160000,93198,3479,1122,2357,0.322506467,0.677493533,0.56684492,0.43315508,636,486,941100,,,693,43,23,20,0,618,32,429,1169,1155,470,362,122,28,0
25017360300,"Census Tract 3603, Middlesex County, Massachusetts",Census Tract 3603,3603,LINCOLN,6946,0.775842211,0.01281313,0.075295134,0,0,5389,89,0,523,0,504,441,2670,0.304494382,0.695505618,71,30,16,0,105,62,5,66,106,158,129,65,198,191,321,1147,180750,223696,102222,2868,1668,1200,0.581589958,0.418410042,0.918465228,0.081534772,1532,136,1180100,,,867,139,0,139,11,661,56,801,670,938,356,576,67,63,0
25017361100,"Census Tract 3611, Middlesex County, Massachusetts",Census Tract 3611,3611,CONCORD,5975,0.849372385,0.011380753,0.035313808,0,0,5075,68,0,211,0,65,556,2007,0.229696064,0.770303936,31,13,0,15,62,0,0,42,59,39,103,97,58,170,197,1121,232835,250001,142713,2173,1652,521,0.760239301,0.239760699,0.900726392,0.099273608,1488,164,1121300,,,980,222,0,222,0,677,81,672,510,440,323,419,242,73,0
25017361200,"Census Tract 3612, Middlesex County, Massachusetts",Census Tract 3612,3612,CONCORD,6189,0.757149782,0.040555825,0.076749071,0,0,4686,251,0,475,0,129,648,2095,0.257756563,0.742243437,30,16,39,14,30,10,26,13,38,48,188,88,108,94,369,984,184866,242569,121083,2250,1318,932,0.585777778,0.414222222,0.87784522,0.12215478,1157,161,968500,,,760,274,62,212,0,486,0,558,535,680,306,447,49,40,38
25017361300,"Census Tract 3613, Middlesex County, Massachusetts",Census Tract 3613,3613,CONCORD,6062,0.852029033,0.019630485,0.033322336,0.005278786,0,5165,119,32,202,0,115,429,2042,0.209108717,0.790891283,40,32,29,14,14,19,0,43,49,23,32,132,23,166,333,1093,221029,243179,41991,2189,1879,310,0.858382823,0.141617177,0.882916445,0.117083555,1659,220,1397200,,,1023,157,15,142,0,843,23,856,277,805,230,523,168,39,0
25017362100,"Census Tract 3621, Middlesex County, Massachusetts",Census Tract 3621,3621,CARLISLE,5209,0.839124592,0.005183337,0.096947591,0,0,4371,27,0,505,0,32,274,1726,0.14368482,0.85631518,44,8,13,24,0,8,35,21,15,9,32,39,77,94,222,1085,250001,250001,45667,1787,1624,163,0.908785674,0.091214326,0.849137931,0.150862069,1379,245,1055600,,,1031,306,27,279,0,706,19,593,200,615,272,389,197,45,8
25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",Census Tract 3631.03,3631.03,ACTON,3211,0.761133603,0,0.200560573,0,0,2444,0,0,644,0,27,96,1305,0.340996169,0.659003831,65,0,25,14,0,19,27,0,19,112,119,45,126,90,82,562,147639,198281,58250,1320,1135,185,0.859848485,0.140151515,0.759471366,0.240528634,862,273,826500,,,704,81,0,81,8,605,10,431,350,396,209,282,54,14,0
25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",Census Tract 3631.04,3631.04,ACTON,6300,0.652063492,0.018253968,0.251428571,0,0,4108,115,0,1584,0,120,373,2307,0.330732553,0.669267447,71,153,21,0,26,36,22,0,0,18,144,272,191,152,248,953,153065,195341,81397,2307,1975,332,0.85609016,0.14390984,0.718481013,0.281518987,1419,556,729500,,,1304,214,11,203,0,1071,19,671,529,562,595,425,115,70,11
25017363105,"Census Tract 3631.05, Middlesex County, Massachusetts",Census Tract 3631.05,3631.05,ACTON,4316,0.529193698,0.173772011,0.181649676,0,0,2284,750,0,784,0,45,453,1542,0.516861219,0.483138781,27,68,76,9,0,54,9,26,285,42,66,135,68,48,66,563,97679,212179,48676,1589,925,664,0.582127124,0.417872876,0.655135135,0.344864865,606,319,881900,,,633,15,0,15,0,618,0,292,304,474,250,479,35,0,0
25017363106,"Census Tract 3631.06, Middlesex County, Massachusetts",Census Tract 3631.06,3631.06,ACTON,3011,0.488209897,0.02324809,0.377947526,0,0,1470,70,0,1138,0,74,259,1314,0.433028919,0.566971081,12,37,47,0,78,16,0,35,28,0,151,165,208,57,115,365,107222,127361,80996,1314,595,719,0.45281583,0.54718417,0.616806723,0.383193277,367,228,458000,,,450,63,0,63,0,387,0,145,506,210,307,260,31,0,0
25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",Census Tract 3632.01,3632.01,ACTON,3341,0.654295121,0.000299312,0.282550135,0,0,2186,1,0,944,0,15,195,1251,0.184652278,0.815347722,20,5,29,27,7,10,7,0,0,41,41,44,118,52,130,720,214513,229844,,1251,1052,199,0.840927258,0.159072742,0.675855513,0.324144487,711,341,776400,,,762,208,0,208,0,467,87,290,193,456,251,282,51,18,0
25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",Census Tract 3632.02,3632.02,ACTON,3782,0.718931782,0.006081438,0.20306716,0,0,2719,23,0,768,0,116,156,1366,0.193265007,0.806734993,9,11,0,3,15,10,6,26,0,15,91,78,92,159,156,695,201364,204727,123500,1420,1226,194,0.863380282,0.136619718,0.8091354,0.1908646,992,234,711500,,,906,107,9,98,0,775,24,320,172,450,374,228,109,33,0
25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",Census Tract 3641.01,3641.01,MAYNARD,6043,0.830547741,0.012080093,0.05278835,0,0,5019,73,0,319,0,68,564,2543,0.423515533,0.576484467,129,50,43,120,143,34,75,79,10,26,233,135,249,216,301,700,123134,148443,26810,2586,2009,577,0.776875483,0.223124517,0.862618218,0.137381782,1733,276,494800,,,1385,325,0,325,0,1018,42,624,769,858,327,482,87,20,0
25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",Census Tract 3641.02,3641.02,MAYNARD,4620,0.864935065,0.016017316,0.066450216,0,0,3996,74,0,307,0,54,189,2130,0.36056338,0.63943662,67,40,21,0,19,74,68,42,58,121,43,215,366,123,382,491,118056,145417,,2259,1590,669,0.703851262,0.296148738,0.845283019,0.154716981,1344,246,493300,,,1109,221,11,210,0,872,16,481,794,623,386,301,13,0,13
25017365100,"Census Tract 3651, Middlesex County, Massachusetts",Census Tract 3651,3651,SUDBURY,8064,0.826388889,0.017237103,0.094246032,0,0.003224206,6664,139,0,760,26,55,420,2525,0.158811881,0.841188119,19,0,15,35,57,0,40,37,0,0,32,166,92,59,324,1649,250001,250001,86481,2596,2423,173,0.933359014,0.066640986,0.853900124,0.146099876,2069,354,1006400,,,1643,202,26,176,0,1386,55,780,274,708,465,704,201,154,19
25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",Census Tract 3652.01,3652.01,SUDBURY,6226,0.769675554,0.054127851,0.130581433,0,0,4792,337,0,813,0,49,235,2026,0.163376111,0.836623889,0,15,14,0,14,0,32,24,31,44,40,117,70,102,184,1339,227230,229019,49917,2026,1915,111,0.945212241,0.054787759,0.821932115,0.178067885,1574,341,881800,,,1432,241,0,241,0,1191,0,483,185,731,431,415,216,48,0
25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",Census Tract 3652.02,3652.02,SUDBURY,4777,0.804898472,0.006908101,0.083525225,0.001256018,0,3845,33,6,399,0,25,469,1776,0.246621622,0.753378378,53,61,52,11,30,22,18,58,25,5,35,68,146,111,130,951,221250,250001,,1824,1369,455,0.750548246,0.249451754,0.853907962,0.146092038,1169,200,926300,,,881,199,13,186,0,673,9,488,335,758,264,252,117,44,6
25017366100,"Census Tract 3661, Middlesex County, Massachusetts",Census Tract 3661,3661,COCHITUATE,4643,0.787206547,0.00646134,0.164118027,0,0.003661426,3655,30,0,762,17,39,140,1776,0.274774775,0.725225225,20,50,96,0,21,21,17,31,30,54,48,100,77,154,283,774,178438,192438,,1882,1453,429,0.77205101,0.22794899,0.831383345,0.168616655,1208,245,814900,,,1033,236,24,212,7,758,32,420,371,571,375,300,120,27,12
25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",Census Tract 3662.01,,,3628,0.775633958,0,0.11631753,0,0,2814,0,0,422,0,71,321,1244,0.167202572,0.832797428,0,0,40,7,0,0,7,10,0,35,20,89,25,59,111,841,250001,250001,,1281,1234,47,0.963309914,0.036690086,0.780388979,0.219611021,963,271,1151600,,,830,68,0,68,0,685,77,404,92,459,301,321,49,22,0
25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",Census Tract 3662.02,3662.02,SUDBURY,5555,0.729252925,0.015481548,0.138253825,0,0,4051,86,0,768,0,232,418,1928,0.206431535,0.793568465,5,0,35,8,32,8,11,7,0,64,51,177,143,88,292,1007,218750,221190,,1940,1786,154,0.920618557,0.079381443,0.818029115,0.181970885,1461,325,929000,,,1124,200,20,180,24,852,48,662,330,664,273,359,211,71,20
25017367100,"Census Tract 3671, Middlesex County, Massachusetts",Census Tract 3671,3671,WESTON,4620,0.706277056,0.024675325,0.198051948,0.003246753,0,3263,114,15,915,0,86,227,1607,0.232109521,0.767890479,65,64,18,27,47,16,19,0,8,16,75,18,64,14,109,1047,250001,250001,,1700,1394,306,0.82,0.18,0.74892396,0.25107604,1044,350,1306500,,,761,213,5,208,0,524,24,633,182,576,425,261,131,24,8
25017367200,"Census Tract 3672, Middlesex County, Massachusetts",Census Tract 3672,3672,WESTON,6823,0.797742928,0.033416386,0.082808149,0.000586252,0,5443,228,4,565,0,167,416,1925,0.17038961,0.82961039,38,0,0,61,21,27,51,0,0,43,1,86,262,42,110,1183,250001,250001,,2114,1799,315,0.850993377,0.149006623,0.786548082,0.213451918,1415,384,2000001,,,1201,240,54,186,0,949,12,598,321,444,294,548,199,97,22
25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",Census Tract 3681.01,3681.01,WALTHAM,5727,0.558582155,0.093940981,0.181421338,0.003666841,0,3199,538,21,1039,0,254,676,2411,0.367482372,0.632517628,61,78,92,69,61,96,0,87,28,35,134,145,288,197,337,703,130481,156393,117832,2471,979,1492,0.396195872,0.603804128,0.717058223,0.282941777,702,277,710400,,,647,153,0,153,0,494,0,332,552,1064,428,213,125,0,29
25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",Census Tract 3681.02,3681.02,WALTHAM,5078,0.652225286,0.076604963,0.153209925,0,0,3312,389,0,778,0,162,437,2009,0.294673967,0.705326033,0,40,40,85,8,39,47,0,13,40,128,152,258,73,294,792,154879,168352,102927,2125,1595,530,0.750588235,0.249411765,0.731661442,0.268338558,1167,428,723300,,,1139,100,0,100,0,1018,21,456,492,632,282,256,333,0,14
25017368200,"Census Tract 3682, Middlesex County, Massachusetts",Census Tract 3682,3682,WALTHAM,3764,0.765940489,0.073326249,0.071997875,0,0,2883,276,0,271,0,71,263,1542,0.313229572,0.686770428,6,52,31,15,19,71,0,0,0,61,114,114,227,153,164,515,131513,129967,139948,1646,1063,583,0.645808019,0.354191981,0.916274694,0.083725306,974,89,740900,,,593,81,0,81,0,488,24,470,414,546,308,221,44,0,9
25017368300,"Census Tract 3683, Middlesex County, Massachusetts",Census Tract 3683,3683,WALTHAM,5992,0.484813084,0.01835781,0.182910547,0.011181575,0,2905,110,67,1096,0,1180,634,2607,0.512466437,0.487533563,43,36,218,91,44,89,171,51,112,111,70,300,363,125,302,481,98375,116532,63009,2729,1340,1389,0.491022353,0.508977647,0.726865672,0.273134328,974,366,651300,,,852,119,0,119,0,711,22,488,1028,628,510,228,27,113,73
25017368400,"Census Tract 3684, Middlesex County, Massachusetts",Census Tract 3684,3684,WALTHAM,8161,0.666707511,0.068128906,0.154025242,0.004533758,0.000980272,5441,556,37,1257,8,429,433,2412,0.40920398,0.59079602,57,12,15,64,29,29,0,13,81,135,171,381,246,230,368,581,123795,152898,99591,2471,1219,1252,0.493322541,0.506677459,0.899917966,0.100082034,1097,122,657300,,,737,202,0,202,0,515,20,482,820,920,285,305,57,14,11
25017368500,"Census Tract 3685, Middlesex County, Massachusetts",Census Tract 3685,3685,WALTHAM,3405,0.634948605,0.06020558,0.199412628,0.01174743,0.006167401,2162,205,40,679,21,213,85,1954,0.534288639,0.465711361,101,75,38,63,28,46,142,92,28,63,165,203,304,134,227,245,90484,121974,85200,2059,328,1731,0.159300631,0.840699369,0.698170732,0.301829268,229,99,610800,,,251,0,0,0,47,204,0,77,856,784,209,78,27,0,0
